,pop_size,mutation,crossover,selection,selection_param,elitism,max_gen,xo_prob,mut_prob,avg_fitness,std_fitness,avg_conv_gen,avg_conv_time,fitness_scores
57,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.8,0.3,70740.0,2293.56,93.63,0.91,"[73100.0, 66400.0, 71700.0, 68700.0, 73600.0, 66800.0, 70000.0, 70800.0, 70900.0, 69900.0, 68100.0, 72500.0, 70000.0, 74500.0, 74500.0, 67300.0, 73700.0, 68800.0, 70900.0, 70200.0, 70600.0, 71100.0, 71300.0, 67100.0, 68600.0, 71400.0, 71600.0, 73200.0, 74500.0, 70400.0]"
58,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.8,0.3,70673.33,3441.31,92.5,0.95,"[69600.0, 69900.0, 66800.0, 71600.0, 66800.0, 69100.0, 66400.0, 71200.0, 69300.0, 66400.0, 72100.0, 71000.0, 68300.0, 68800.0, 73900.0, 74200.0, 78400.0, 71000.0, 78100.0, 75000.0, 72200.0, 71600.0, 74900.0, 74300.0, 70400.0, 67900.0, 70800.0, 70800.0, 64300.0, 65100.0]"
59,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.9,0.2,68843.33,3089.09,92.43,0.95,"[71700.0, 68700.0, 69100.0, 71000.0, 72000.0, 64500.0, 71400.0, 72700.0, 64200.0, 69700.0, 69600.0, 61000.0, 74000.0, 67300.0, 69100.0, 66900.0, 67900.0, 72300.0, 68400.0, 64400.0, 68700.0, 63500.0, 69300.0, 66300.0, 71400.0, 69500.0, 67000.0, 68600.0, 72500.0, 72600.0]"
60,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.9,0.2,69456.67,2857.93,91.03,1.01,"[69300.0, 72200.0, 72600.0, 65700.0, 65300.0, 64400.0, 67300.0, 68200.0, 72500.0, 72700.0, 72000.0, 71600.0, 71900.0, 64500.0, 70200.0, 69500.0, 68500.0, 64100.0, 73400.0, 67800.0, 73600.0, 70100.0, 69100.0, 69000.0, 70700.0, 71600.0, 69500.0, 71300.0, 64400.0, 70700.0]"
61,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.9,0.3,69683.33,2090.63,93.37,1.01,"[69300.0, 71000.0, 71600.0, 73500.0, 70100.0, 67100.0, 72200.0, 67900.0, 73700.0, 69300.0, 70600.0, 66800.0, 74800.0, 68100.0, 70000.0, 70500.0, 69800.0, 69600.0, 66300.0, 69200.0, 68400.0, 68500.0, 66000.0, 69700.0, 70600.0, 68000.0, 68500.0, 67800.0, 71200.0, 70400.0]"
62,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.9,0.3,70816.67,3044.02,91.83,0.98,"[70100.0, 67500.0, 72700.0, 75300.0, 67000.0, 66500.0, 71400.0, 74600.0, 70300.0, 77800.0, 73200.0, 71900.0, 70100.0, 76700.0, 70600.0, 68200.0, 72800.0, 74300.0, 70900.0, 71200.0, 63500.0, 71200.0, 68900.0, 70400.0, 67100.0, 70200.0, 68000.0, 71400.0, 69900.0, 70800.0]"
63,50,swap_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.8,0.2,67763.33,3333.81,94.1,1.14,"[64800.0, 69700.0, 73600.0, 71900.0, 63500.0, 71400.0, 64800.0, 67700.0, 75600.0, 70100.0, 65900.0, 67200.0, 68900.0, 63200.0, 65300.0, 67400.0, 70300.0, 66500.0, 70400.0, 65800.0, 68600.0, 69400.0, 69300.0, 65600.0, 70700.0, 66800.0, 69500.0, 59300.0, 65100.0, 64600.0]"
64,50,swap_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.8,0.3,70290.0,2994.37,91.8,1.09,"[72200.0, 70200.0, 70000.0, 76100.0, 70400.0, 71200.0, 72800.0, 73200.0, 71400.0, 71700.0, 73600.0, 69400.0, 70100.0, 68100.0, 72400.0, 68300.0, 70800.0, 74100.0, 69100.0, 70600.0, 71000.0, 74200.0, 71200.0, 59700.0, 67000.0, 68200.0, 68900.0, 67300.0, 66400.0, 69100.0]"
65,50,swap_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.9,0.2,68616.67,2807.74,91.9,1.12,"[67900.0, 68400.0, 68500.0, 69500.0, 72200.0, 71400.0, 64600.0, 65200.0, 61900.0, 70600.0, 67700.0, 66100.0, 70700.0, 72000.0, 70400.0, 65600.0, 72700.0, 70000.0, 64700.0, 67400.0, 65400.0, 72400.0, 70100.0, 71100.0, 66800.0, 69300.0, 69900.0, 70900.0, 70800.0, 64300.0]"
66,50,swap_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.9,0.3,70846.67,3548.4,90.9,1.09,"[62900.0, 65700.0, 71300.0, 73000.0, 68300.0, 73000.0, 68900.0, 75600.0, 66300.0, 69700.0, 74300.0, 65600.0, 69400.0, 67800.0, 77400.0, 74900.0, 69200.0, 75800.0, 73300.0, 72900.0, 69000.0, 73900.0, 65400.0, 72300.0, 73700.0, 68000.0, 70500.0, 74600.0, 71900.0, 70800.0]"
67,50,scramble_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.8,0.2,58310.0,3193.36,90.03,1.04,"[57300.0, 57100.0, 62300.0, 58800.0, 61900.0, 55200.0, 60200.0, 53900.0, 51100.0, 62300.0, 58500.0, 58100.0, 56000.0, 62600.0, 59700.0, 53700.0, 59300.0, 59400.0, 57000.0, 55000.0, 65100.0, 59300.0, 58600.0, 54700.0, 56700.0, 58700.0, 57200.0, 56600.0, 65000.0, 58000.0]"
68,50,scramble_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.8,0.2,59950.0,2263.15,91.6,1.03,"[59000.0, 63400.0, 61000.0, 61800.0, 60500.0, 56600.0, 55900.0, 61600.0, 56700.0, 56900.0, 63800.0, 64200.0, 57900.0, 62500.0, 60000.0, 62500.0, 58600.0, 62000.0, 58000.0, 56100.0, 60100.0, 59200.0, 60400.0, 60900.0, 59600.0, 58300.0, 59000.0, 61000.0, 61900.0, 59100.0]"
69,50,scramble_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.8,0.3,61173.33,3617.45,89.8,0.93,"[69600.0, 67700.0, 61600.0, 63800.0, 58600.0, 57300.0, 62800.0, 57100.0, 59300.0, 57900.0, 60400.0, 56500.0, 65500.0, 60800.0, 55300.0, 64900.0, 58000.0, 58900.0, 62300.0, 57200.0, 67800.0, 60700.0, 63100.0, 61300.0, 56700.0, 64200.0, 61700.0, 63200.0, 58000.0, 63000.0]"
70,50,scramble_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.8,0.3,62163.33,3182.71,94.33,0.94,"[60800.0, 69400.0, 61600.0, 57700.0, 65000.0, 63600.0, 61400.0, 63400.0, 57500.0, 60800.0, 63500.0, 63500.0, 60600.0, 56000.0, 62500.0, 60700.0, 59100.0, 65700.0, 63500.0, 67600.0, 64400.0, 61700.0, 57900.0, 58000.0, 62200.0, 58900.0, 61200.0, 65200.0, 67600.0, 63900.0]"
71,50,scramble_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.9,0.2,61080.0,3335.51,85.97,0.88,"[63300.0, 57600.0, 58200.0, 62600.0, 61200.0, 57900.0, 65200.0, 58200.0, 55000.0, 60400.0, 65500.0, 60400.0, 58200.0, 55200.0, 56900.0, 63000.0, 62200.0, 58600.0, 62900.0, 59100.0, 67200.0, 64900.0, 66300.0, 65400.0, 63600.0, 63900.0, 56700.0, 59700.0, 60900.0, 62200.0]"
72,50,scramble_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.9,0.2,59680.0,3803.98,87.37,0.88,"[58200.0, 51600.0, 55900.0, 61400.0, 61500.0, 62100.0, 59200.0, 57400.0, 60500.0, 54900.0, 60400.0, 58600.0, 54800.0, 62300.0, 57200.0, 66100.0, 58200.0, 57200.0, 56000.0, 61300.0, 60300.0, 60000.0, 56000.0, 59300.0, 59100.0, 56400.0, 66900.0, 69000.0, 64500.0, 64100.0]"
73,50,scramble_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.9,0.3,62233.33,3529.62,90.17,0.92,"[61400.0, 70300.0, 61900.0, 62300.0, 64500.0, 67200.0, 61200.0, 54000.0, 63900.0, 57400.0, 63500.0, 62600.0, 62600.0, 58500.0, 62600.0, 62700.0, 60600.0, 55000.0, 62200.0, 59300.0, 58200.0, 62900.0, 65500.0, 62400.0, 61700.0, 65400.0, 65800.0, 64300.0, 68300.0, 58800.0]"
74,50,scramble_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.9,0.3,62143.33,3962.8,90.97,0.93,"[60900.0, 66800.0, 65800.0, 55300.0, 71400.0, 64800.0, 61900.0, 60800.0, 58700.0, 62400.0, 66100.0, 58200.0, 63500.0, 60500.0, 62200.0, 71100.0, 61000.0, 57300.0, 60500.0, 60100.0, 66700.0, 61200.0, 65000.0, 64600.0, 58600.0, 57600.0, 54400.0, 61700.0, 61200.0, 64000.0]"
75,50,scramble_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.8,0.2,56353.33,3389.96,90.23,1.03,"[59700.0, 58100.0, 54600.0, 58500.0, 52000.0, 55600.0, 55300.0, 57200.0, 57100.0, 54600.0, 55700.0, 63500.0, 53700.0, 52000.0, 55300.0, 59300.0, 57100.0, 52000.0, 57700.0, 54900.0, 63700.0, 59800.0, 61000.0, 53700.0, 51100.0, 60200.0, 50300.0, 52800.0, 57100.0, 57000.0]"
76,50,scramble_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.8,0.3,61026.67,3856.24,87.47,1.02,"[64000.0, 57100.0, 57300.0, 56000.0, 59000.0, 58200.0, 63900.0, 63600.0, 60100.0, 63200.0, 58100.0, 68300.0, 57500.0, 63600.0, 66300.0, 59400.0, 68800.0, 59900.0, 66000.0, 56300.0, 59700.0, 56900.0, 63400.0, 59000.0, 62300.0, 61500.0, 66600.0, 63000.0, 58400.0, 53400.0]"
77,50,scramble_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,0.2,57633.33,4303.28,90.87,1.06,"[62400.0, 55600.0, 58300.0, 53300.0, 54700.0, 57300.0, 56900.0, 59900.0, 57700.0, 61100.0, 59900.0, 47900.0, 57300.0, 54800.0, 67100.0, 57100.0, 56400.0, 57300.0, 66000.0, 50900.0, 60100.0, 60200.0, 58500.0, 55900.0, 52900.0, 60900.0, 65200.0, 59000.0, 52700.0, 51700.0]"
78,50,scramble_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,0.3,60463.33,2989.81,92.6,1.17,"[61700.0, 58000.0, 61200.0, 56400.0, 61400.0, 63800.0, 61800.0, 59500.0, 61800.0, 57700.0, 58100.0, 65000.0, 59500.0, 56800.0, 57800.0, 63500.0, 59300.0, 59800.0, 58900.0, 66200.0, 60600.0, 53600.0, 66700.0, 60100.0, 65500.0, 60600.0, 60700.0, 59500.0, 57000.0, 61400.0]"
79,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.8,0.2,60256.67,3792.68,87.33,0.84,"[55000.0, 61600.0, 55300.0, 56600.0, 57800.0, 61200.0, 53900.0, 58800.0, 59100.0, 69800.0, 65200.0, 59100.0, 60200.0, 66400.0, 60800.0, 60000.0, 66300.0, 57700.0, 60100.0, 59800.0, 56600.0, 61100.0, 63500.0, 61800.0, 52600.0, 65500.0, 61200.0, 60200.0, 61000.0, 59500.0]"
80,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,0.2,62866.67,3461.25,89.87,0.93,"[61500.0, 63500.0, 62600.0, 68000.0, 63000.0, 67900.0, 59900.0, 63300.0, 56000.0, 62800.0, 58400.0, 62200.0, 62400.0, 65200.0, 66100.0, 63200.0, 64600.0, 66900.0, 61800.0, 62500.0, 59900.0, 61500.0, 53100.0, 71200.0, 61500.0, 64600.0, 60200.0, 64400.0, 64100.0, 63700.0]"
81,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,0.2,62596.67,3202.76,88.53,0.91,"[59400.0, 63700.0, 64200.0, 62500.0, 65900.0, 60700.0, 60100.0, 62100.0, 63000.0, 62400.0, 66100.0, 59500.0, 66100.0, 57600.0, 64200.0, 67000.0, 58100.0, 63000.0, 61200.0, 60700.0, 64700.0, 66500.0, 68700.0, 66000.0, 57900.0, 65200.0, 64600.0, 60300.0, 55000.0, 61500.0]"
82,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,0.3,64350.0,3865.47,89.37,0.91,"[69000.0, 68800.0, 65200.0, 68100.0, 66500.0, 61300.0, 64300.0, 71800.0, 63200.0, 67600.0, 61500.0, 62300.0, 69800.0, 63500.0, 61200.0, 65200.0, 64900.0, 67600.0, 59500.0, 67200.0, 57600.0, 61300.0, 60200.0, 61100.0, 61500.0, 72800.0, 62400.0, 66000.0, 59400.0, 59700.0]"
83,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,0.3,64613.33,3230.87,89.03,0.93,"[69200.0, 69800.0, 70300.0, 64100.0, 68600.0, 62300.0, 66500.0, 65100.0, 60800.0, 60400.0, 64200.0, 64100.0, 65600.0, 59400.0, 67400.0, 69600.0, 65700.0, 63900.0, 67400.0, 62300.0, 66400.0, 61300.0, 66300.0, 64700.0, 58700.0, 60100.0, 66400.0, 60700.0, 61800.0, 65300.0]"
84,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.8,0.2,63186.67,3581.69,90.2,0.89,"[59700.0, 68400.0, 55800.0, 62800.0, 64900.0, 60700.0, 64600.0, 61300.0, 63400.0, 61600.0, 66600.0, 65800.0, 62100.0, 57000.0, 59700.0, 66300.0, 59500.0, 62000.0, 62100.0, 61500.0, 55300.0, 66500.0, 63700.0, 64000.0, 65800.0, 67100.0, 62900.0, 67900.0, 69700.0, 66900.0]"
85,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.8,0.2,61630.0,4125.38,88.17,0.94,"[57700.0, 56800.0, 62900.0, 63700.0, 58500.0, 62400.0, 56000.0, 59800.0, 61500.0, 60000.0, 64200.0, 65300.0, 56700.0, 62800.0, 67300.0, 53200.0, 64600.0, 73200.0, 67500.0, 61700.0, 61000.0, 61000.0, 64100.0, 59500.0, 62600.0, 57700.0, 61300.0, 66600.0, 63600.0, 55700.0]"
86,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.8,0.3,64450.0,3853.2,89.3,0.84,"[67800.0, 70400.0, 61100.0, 66600.0, 60600.0, 61800.0, 55900.0, 66800.0, 64100.0, 59200.0, 69200.0, 67700.0, 67000.0, 61300.0, 67500.0, 65000.0, 67000.0, 67300.0, 63600.0, 60800.0, 63100.0, 67200.0, 64600.0, 59700.0, 58200.0, 68200.0, 61600.0, 62000.0, 65600.0, 72600.0]"
87,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.8,0.3,62176.67,3111.66,91.57,0.86,"[64100.0, 64400.0, 62800.0, 59500.0, 63600.0, 66300.0, 62700.0, 63600.0, 61900.0, 57300.0, 61100.0, 59200.0, 66500.0, 63500.0, 68900.0, 63600.0, 58700.0, 57600.0, 62200.0, 56500.0, 57800.0, 67300.0, 64900.0, 59200.0, 60600.0, 60600.0, 59900.0, 63500.0, 61800.0, 65700.0]"
88,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.9,0.2,64323.33,3838.81,86.9,0.82,"[60900.0, 69200.0, 61300.0, 64600.0, 66800.0, 59300.0, 66800.0, 63100.0, 66400.0, 64100.0, 57500.0, 59400.0, 61800.0, 72800.0, 63900.0, 65800.0, 71700.0, 67300.0, 64200.0, 64600.0, 61800.0, 65900.0, 67400.0, 54700.0, 63700.0, 64300.0, 63800.0, 67300.0, 61600.0, 67700.0]"
89,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.9,0.2,63450.0,3942.23,85.8,0.8,"[63100.0, 61100.0, 60200.0, 65600.0, 68200.0, 62700.0, 67600.0, 65700.0, 65700.0, 65000.0, 64400.0, 66400.0, 62000.0, 62500.0, 61600.0, 66500.0, 64700.0, 60600.0, 62100.0, 60100.0, 61300.0, 54600.0, 71600.0, 65600.0, 57300.0, 55900.0, 67800.0, 71500.0, 60600.0, 61500.0]"
90,50,scramble_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.9,0.3,64713.33,3385.53,89.27,0.87,"[71800.0, 66900.0, 62500.0, 64100.0, 66400.0, 67700.0, 57000.0, 62900.0, 68400.0, 66700.0, 65700.0, 61100.0, 61000.0, 62300.0, 64500.0, 66700.0, 65500.0, 64400.0, 62500.0, 62800.0, 61700.0, 62300.0, 66200.0, 64700.0, 65300.0, 59100.0, 65600.0, 71400.0, 62700.0, 71500.0]"
91,50,scramble_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.9,0.3,63853.33,4124.05,88.27,0.85,"[71300.0, 58600.0, 63000.0, 63900.0, 70600.0, 65400.0, 61800.0, 71400.0, 66300.0, 60900.0, 62400.0, 68400.0, 65600.0, 56600.0, 61400.0, 62600.0, 58700.0, 61400.0, 58300.0, 62500.0, 62600.0, 61400.0, 68200.0, 66400.0, 57000.0, 63400.0, 68100.0, 69200.0, 60600.0, 67600.0]"
92,50,scramble_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.8,0.2,59316.67,3232.24,89.83,0.97,"[56500.0, 60200.0, 58400.0, 61600.0, 55300.0, 57200.0, 61800.0, 54800.0, 59100.0, 63500.0, 56000.0, 59600.0, 64800.0, 58000.0, 60000.0, 61600.0, 56800.0, 64000.0, 62200.0, 55600.0, 56600.0, 54100.0, 62100.0, 55000.0, 65000.0, 58600.0, 56000.0, 59000.0, 62000.0, 64100.0]"
93,50,scramble_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.8,0.3,61346.67,3670.4,91.63,1.0,"[64600.0, 63000.0, 65800.0, 61600.0, 62200.0, 55600.0, 61000.0, 61300.0, 64100.0, 66800.0, 64200.0, 54900.0, 63100.0, 63100.0, 58500.0, 61400.0, 61200.0, 55700.0, 59800.0, 55000.0, 57100.0, 54000.0, 60500.0, 63100.0, 60600.0, 64400.0, 65200.0, 60600.0, 63100.0, 68900.0]"
94,50,scramble_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.9,0.2,59253.33,4093.88,87.57,0.96,"[61600.0, 64700.0, 62200.0, 55300.0, 58600.0, 61000.0, 52800.0, 59800.0, 61900.0, 55200.0, 62000.0, 53200.0, 54800.0, 64600.0, 56400.0, 60300.0, 59700.0, 58800.0, 65700.0, 56400.0, 63800.0, 66000.0, 61100.0, 64700.0, 57500.0, 56400.0, 53700.0, 50300.0, 60200.0, 58900.0]"
95,50,scramble_mutation,pmx_table_block_crossover,rank,1.0,False,100,0.9,0.3,61263.33,3519.8,87.7,0.97,"[67100.0, 63700.0, 61700.0, 61400.0, 61300.0, 58100.0, 60900.0, 55100.0, 60100.0, 59700.0, 61400.0, 59100.0, 60600.0, 61600.0, 64500.0, 62900.0, 63300.0, 56400.0, 63800.0, 57200.0, 61700.0, 66300.0, 65000.0, 59700.0, 57300.0, 69200.0, 66500.0, 59700.0, 58600.0, 54000.0]"
96,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,True,100,0.8,0.2,55366.67,3587.04,91.9,0.87,"[59600.0, 56800.0, 51100.0, 59100.0, 61200.0, 48100.0, 55600.0, 56100.0, 55800.0, 48500.0, 57900.0, 56400.0, 57200.0, 50600.0, 52500.0, 57300.0, 62600.0, 53700.0, 54000.0, 57400.0, 54000.0, 58900.0, 56600.0, 48800.0, 57700.0, 54500.0, 55500.0, 51300.0, 58300.0, 53900.0]"
97,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,True,100,0.8,0.2,54590.0,3681.97,87.57,0.83,"[50100.0, 50800.0, 51100.0, 56900.0, 58100.0, 52500.0, 51700.0, 47000.0, 58300.0, 54100.0, 52800.0, 59900.0, 64500.0, 58000.0, 53900.0, 58300.0, 58800.0, 56200.0, 51500.0, 51600.0, 52200.0, 56000.0, 54400.0, 51800.0, 56200.0, 57800.0, 56400.0, 54900.0, 52600.0, 49300.0]"
98,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,True,100,0.8,0.3,57273.33,4220.42,84.0,0.79,"[59200.0, 50500.0, 57300.0, 60400.0, 54200.0, 61700.0, 56200.0, 55500.0, 55400.0, 52700.0, 59300.0, 54100.0, 56600.0, 64600.0, 60700.0, 57300.0, 52600.0, 55400.0, 58200.0, 58200.0, 52900.0, 49900.0, 56700.0, 53200.0, 61500.0, 68700.0, 58200.0, 58200.0, 53900.0, 64900.0]"
99,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,True,100,0.8,0.3,57223.33,3736.28,87.17,0.82,"[58300.0, 57400.0, 61000.0, 62300.0, 46400.0, 57800.0, 51300.0, 60700.0, 54700.0, 60800.0, 53400.0, 57200.0, 58700.0, 61000.0, 57800.0, 59400.0, 54000.0, 60600.0, 61100.0, 52300.0, 58900.0, 54500.0, 53800.0, 53100.0, 60100.0, 54400.0, 62600.0, 59200.0, 54900.0, 59000.0]"
100,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,True,100,0.9,0.2,54043.33,4250.39,87.0,0.84,"[63700.0, 54800.0, 51900.0, 52600.0, 61400.0, 48300.0, 52900.0, 53300.0, 49300.0, 55300.0, 59300.0, 52000.0, 49400.0, 60100.0, 59400.0, 52500.0, 46800.0, 50400.0, 53400.0, 54100.0, 59800.0, 55800.0, 53200.0, 51300.0, 59800.0, 56600.0, 47500.0, 53600.0, 51500.0, 51300.0]"
101,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,True,100,0.9,0.2,55516.67,4122.14,82.4,0.78,"[51600.0, 56200.0, 62200.0, 53100.0, 48500.0, 57900.0, 59400.0, 55300.0, 55600.0, 58100.0, 57500.0, 60200.0, 56800.0, 64500.0, 53700.0, 61100.0, 58200.0, 51400.0, 56800.0, 53900.0, 43600.0, 52300.0, 58400.0, 53400.0, 57900.0, 54800.0, 52400.0, 52400.0, 54900.0, 53400.0]"
102,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,True,100,0.9,0.3,57723.33,4091.43,89.3,0.86,"[57400.0, 66900.0, 52700.0, 48800.0, 54600.0, 59200.0, 61800.0, 65400.0, 53100.0, 56000.0, 61800.0, 52800.0, 59300.0, 59100.0, 58300.0, 57500.0, 60900.0, 59400.0, 50200.0, 61000.0, 55400.0, 62100.0, 55800.0, 52900.0, 59800.0, 59400.0, 60900.0, 55700.0, 57300.0, 56200.0]"
103,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,True,100,0.9,0.3,57676.67,4886.7,88.33,0.85,"[60800.0, 65300.0, 63300.0, 54600.0, 58700.0, 62700.0, 65500.0, 59300.0, 58100.0, 50700.0, 59100.0, 52400.0, 61900.0, 56100.0, 55500.0, 56000.0, 54600.0, 57700.0, 52600.0, 58800.0, 49000.0, 52600.0, 52100.0, 66900.0, 66800.0, 59500.0, 54800.0, 56600.0, 58400.0, 49900.0]"
104,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.8,0.2,55616.67,2851.21,89.57,0.83,"[51400.0, 54900.0, 58300.0, 58000.0, 60700.0, 56300.0, 53600.0, 61400.0, 55900.0, 55400.0, 50700.0, 55100.0, 52900.0, 54500.0, 56500.0, 57600.0, 59300.0, 51600.0, 57200.0, 58000.0, 57100.0, 53900.0, 53700.0, 61000.0, 55400.0, 56400.0, 51500.0, 53200.0, 52300.0, 54700.0]"
105,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.8,0.2,54756.67,3213.27,88.13,0.82,"[51900.0, 54800.0, 56300.0, 60100.0, 55100.0, 51200.0, 48800.0, 49300.0, 52800.0, 57000.0, 55300.0, 52300.0, 58300.0, 58200.0, 53600.0, 53800.0, 49500.0, 58500.0, 54600.0, 60800.0, 57400.0, 56100.0, 57500.0, 49500.0, 55900.0, 59100.0, 53000.0, 53900.0, 55400.0, 52700.0]"
106,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.8,0.3,56883.33,3603.71,87.77,0.82,"[58200.0, 49600.0, 58300.0, 55100.0, 58900.0, 55500.0, 60600.0, 56300.0, 57600.0, 59100.0, 59200.0, 59300.0, 55800.0, 50000.0, 52200.0, 62400.0, 56200.0, 56800.0, 52000.0, 56900.0, 53500.0, 57900.0, 62400.0, 51000.0, 59900.0, 62600.0, 59500.0, 59900.0, 51400.0, 58400.0]"
107,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.8,0.3,57283.33,3354.51,88.6,0.83,"[58600.0, 53500.0, 57800.0, 55500.0, 59600.0, 61900.0, 59700.0, 51900.0, 64900.0, 58000.0, 53800.0, 59000.0, 63400.0, 55500.0, 53500.0, 54000.0, 55400.0, 61900.0, 60000.0, 55500.0, 55900.0, 51500.0, 55100.0, 58000.0, 54600.0, 55200.0, 59700.0, 57800.0, 61800.0, 55500.0]"
108,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.9,0.2,56616.67,4027.25,84.2,0.81,"[56800.0, 50400.0, 56700.0, 56500.0, 61400.0, 58200.0, 58000.0, 55500.0, 55100.0, 53800.0, 63000.0, 65100.0, 47900.0, 59400.0, 52500.0, 55200.0, 58800.0, 53600.0, 50300.0, 54100.0, 53200.0, 54400.0, 56300.0, 57800.0, 65800.0, 57500.0, 58000.0, 61700.0, 55000.0, 56500.0]"
109,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.9,0.2,55143.33,4008.38,86.67,0.83,"[54500.0, 66300.0, 49700.0, 55900.0, 49800.0, 53100.0, 57000.0, 48500.0, 56000.0, 55600.0, 46400.0, 56900.0, 54500.0, 54900.0, 60400.0, 48100.0, 57300.0, 55200.0, 58000.0, 53000.0, 55000.0, 51700.0, 58600.0, 60600.0, 56500.0, 56400.0, 54400.0, 57900.0, 57500.0, 54600.0]"
110,50,inversion_mutation,group_preserving_order_crossover,tournament,5.0,False,100,0.9,0.3,58876.67,3979.5,88.93,0.86,"[58500.0, 58400.0, 53500.0, 58900.0, 56800.0, 54800.0, 59300.0, 59600.0, 59500.0, 56200.0, 59400.0, 54400.0, 62900.0, 59100.0, 52100.0, 56700.0, 58700.0, 53500.0, 58600.0, 56800.0, 58400.0, 61200.0, 56800.0, 61600.0, 68700.0, 62200.0, 65300.0, 60000.0, 54900.0, 69500.0]"
111,50,inversion_mutation,group_preserving_order_crossover,tournament,7.0,False,100,0.9,0.3,59206.67,4298.06,88.03,0.85,"[62100.0, 62500.0, 55200.0, 59400.0, 56600.0, 53900.0, 68000.0, 59900.0, 57300.0, 64500.0, 56000.0, 62700.0, 55900.0, 61700.0, 54600.0, 65000.0, 60000.0, 53800.0, 54000.0, 60100.0, 56100.0, 48000.0, 57800.0, 59100.0, 63300.0, 62700.0, 59000.0, 59100.0, 61600.0, 66300.0]"
112,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,True,100,0.8,0.2,51743.33,3542.19,88.8,0.97,"[47900.0, 50900.0, 57900.0, 50600.0, 48100.0, 51200.0, 56000.0, 49100.0, 50900.0, 51700.0, 50800.0, 57700.0, 59400.0, 49400.0, 51900.0, 53600.0, 57900.0, 50100.0, 46500.0, 50000.0, 48200.0, 48200.0, 52900.0, 57200.0, 49500.0, 56500.0, 49200.0, 48200.0, 51000.0, 49800.0]"
